-4001.319,9.98,-5415.055	0,0.6947112,0,0.7192888	stand_levi	0,0,0	0,0,0	False	False
-4001.319,9.98,-5415.055	0,0.6950144,0,0.7189959	stand_levi	0,0,0	0,0,0	False	False
-4001.319,9.98,-5415.055	0,0.6952569,0,0.7187613	stand_levi	0,0,0	0,0,0	False	False
-4001.319,9.98,-5415.055	0,0.6954508,0,0.7185737	run	0,0,0	0,0,0	False	False
-4001.313,9.98,-5415.24	0,0.7945922,0,0.6071435	run	0,0,0	0,0,0	False	False
-4001.307,9.98,-5415.425	0,0.8631911,0,0.5048775	run	0,0,0	0,0,0	False	False
-4001.302,9.98,-5415.61	0,0.9095297,0,0.415639	run	0,0,0	0,0,0	False	False
-4001.296,9.98,-5415.795	0,0.9403599,0,0.3401812	run	0,0,0	0,0,0	False	False
-4001.291,9.98,-5415.98	0,0.9606872,0,0.2776332	run	0,0,0	0,0,0	False	False
-4001.285,9.98,-5416.166	0,0.9740253,0,0.2264392	run	0,0,0	0,0,0	False	False
-4001.279,9.98,-5416.351	0,0.9827619,0,0.1848762	run	0,0,0	0,0,0	False	False
-4001.274,9.98,-5416.536	0,0.9884868,0,0.1513073	run	0,0,0	0,0,0	False	False
-4001.268,9.98,-5416.721	0,0.9922465,0,0.1242855	run	0,0,0	0,0,0	False	False
-4001.262,9.98,-5416.906	0,0.9947247,0,0.1025807	run	0,0,0	0,0,0	False	False
-4001.257,9.98,-5417.091	0,0.9963664,0,0.08517089	run	0,0,0	0,0,0	False	False
-4001.251,9.98,-5417.276	0,0.9974607,0,0.07121885	jump	0,0,0	0,0,0	False	False
-4001.246,9.98,-5417.461	0,0.9981957,0,0.06004436	jump	0,0,0	0,0,0	False	False
-4001.24,9.98,-5417.646	0,0.9986936,0,0.05109791	jump	0,0,0	0,0,0	False	False
-4001.234,9.98,-5417.831	0,0.9990343,0,0.04393706	jump	0,0,0	0,0,0	False	False
-4001.229,9.98,-5418.016	0,0.9992699,0,0.03820638	jump	0,0,0	0,0,0	False	False
-4001.223,9.98,-5418.201	0,0.9994347,0,0.03362073	jump	0,0,0	0,0,0	False	False
-4001.217,10.132,-5418.391	0,0.9995514,0,0.0299516	jump	0,0,0	0,0,0	False	False
-4001.211,10.436,-5418.581	0,0.999635,0,0.02701596	air_rise	0,0,0	0,0,0	False	False
-4001.206,10.732,-5418.771	0,0.9996721,0,0.02560676	air_rise	0,0,0	0,0,0	False	False
-4001.2,11.02,-5418.961	0,0.9997031,0,0.02436661	air_rise	0,0,0	0,0,0	False	False
-4001.194,11.3,-5419.151	0,0.9997291,0,0.02327525	wallrun	0,0,0	0,0,0	False	False
-4001.188,11.572,-5419.341	0,0.999751,0,0.02231482	wallrun	0,0,0	0,0,0	False	False
-4001.188,11.754,-5419.341	0,0.9997695,0,0.02146962	wallrun	0,0,0	0,0,0	False	False
-4001.188,11.936,-5419.341	0,0.9997852,0,0.02072584	wallrun	0,0,0	0,0,0	False	False
-4001.188,12.118,-5419.341	0,0.9997985,0,0.0200713	wallrun	0,0,0	0,0,0	False	False
-4001.188,12.3,-5419.341	0,0.99981,0,0.01949529	wallrun	0,0,0	0,0,0	False	False
-4001.188,12.482,-5419.341	0,0.9998197,0,0.0189884	wallrun	0,0,0	0,0,0	False	False
-4001.188,12.664,-5419.341	0,0.9998281,0,0.01854233	wallrun	0,0,0	0,0,0	False	False
-4001.188,12.846,-5419.341	0,0.9998353,0,0.01814979	wallrun	0,0,0	0,0,0	False	False
-4001.188,13.028,-5419.341	0,0.9998415,0,0.01780435	wallrun	0,0,0	0,0,0	False	False
-4001.188,13.21,-5419.341	0,0.9998469,0,0.01750036	wallrun	0,0,0	0,0,0	False	False
-4001.188,13.392,-5419.341	0,0.9998515,0,0.01723285	wallrun	0,0,0	0,0,0	False	False
