1669.837,4.59,3000.857	0,-0.8093855,0,-0.5872777	run	0,0,0	0,0,0	False	False
1670.022,4.590001,3000.856	0,-0.7908641,0,-0.6119919	run	0,0,0	0,0,0	False	False
1670.207,4.590001,3000.854	0,-0.7754847,0,-0.6313664	run	0,0,0	0,0,0	False	False
1670.392,4.590001,3000.853	0,-0.7628294,0,-0.6465998	run	0,0,0	0,0,0	False	False
1670.578,4.590002,3000.852	0,-0.7524846,0,-0.6586099	run	0,0,0	0,0,0	False	False
1670.763,4.589999,3000.851	0,-0.7440698,0,-0.6681018	run	0,0,0	0,0,0	False	False
1670.948,4.589999,3000.85	0,-0.7372504,0,-0.6756196	run	0,0,0	0,0,0	False	False
1671.133,4.59,3000.848	0,-0.7317395,0,-0.6815845	run	0,0,0	0,0,0	False	False
1671.318,4.59,3000.847	0,-0.7272956,0,-0.6863244	run	0,0,0	0,0,0	False	False
1671.504,4.590001,3000.846	0,-0.7237182,0,-0.6900957	run	0,0,0	0,0,0	False	False
1671.689,4.590001,3000.845	0,-0.7208421,0,-0.6930994	run	0,0,0	0,0,0	False	False
1671.874,4.590002,3000.844	0,-0.7185321,0,-0.6954938	jump	0,0,0	0,0,0	False	False
1672.059,4.589999,3000.842	0,-0.7166784,0,-0.6974037	jump	0,0,0	0,0,0	False	False
1672.244,4.589999,3000.841	0,-0.7151918,0,-0.6989282	jump	0,0,0	0,0,0	False	False
1672.429,4.59,3000.84	0,-0.7140002,0,-0.7001455	jump	0,0,0	0,0,0	False	False
1672.615,4.59,3000.839	0,-0.7130454,0,-0.7011179	jump	0,0,0	0,0,0	False	False
1672.805,4.742,3000.837	0,-0.7122806,0,-0.7018949	jump	0,0,0	0,0,0	False	False
1672.995,5.046,3000.836	0,-0.7116682,0,-0.7025158	air_rise	0,0,0	0,0,0	False	False
1673.184,5.342,3000.835	0,-0.711374,0,-0.7028137	air_rise	0,0,0	0,0,0	False	False
1673.374,5.63,3000.834	0,-0.711115,0,-0.7030757	air_rise	0,0,0	0,0,0	False	False
1673.564,5.91,3000.833	0,-0.710887,0,-0.7033062	air_rise	0,0,0	0,0,0	False	False
1673.754,6.182,3000.831	0,-0.7106864,0,-0.703509	air_rise	0,0,0	0,0,0	False	False
1673.944,6.446,3000.83	0,-0.7105097,0,-0.7036874	air_rise	0,0,0	0,0,0	False	False
1674.134,6.702,3000.829	0,-0.7103543,0,-0.7038444	air_rise	0,0,0	0,0,0	False	False
1674.324,6.95,3000.828	0,-0.7102174,0,-0.7039825	air_rise	0,0,0	0,0,0	False	False
1674.514,7.19,3000.826	0,-0.710097,0,-0.7041039	air_rise	0,0,0	0,0,0	False	False
1674.704,7.422,3000.825	0,-0.7099909,0,-0.7042109	air_rise	0,0,0	0,0,0	False	False
1674.894,7.645999,3000.824	0,-0.7098976,0,-0.7043049	air_rise	0,0,0	0,0,0	False	False
1675.084,7.862,3000.823	0,-0.7098155,0,-0.7043877	air_rise	0,0,0	0,0,0	True	False
1675.282,8.070001,3000.83	0,-0.7097433,0,-0.7044605	air_rise	0,0,0	0,0,0	True	False
1675.489,8.27,3000.846	0,-0.6763057,0,-0.7366211	air_rise	0,0,0	0,0,0	True	False
1675.705,8.462001,3000.87	0,-0.6454783,0,-0.7637786	air_rise	0,0,0	0,0,0	True	False
1675.929,8.646001,3000.903	0,-0.6173085,0,-0.7867212	air_rise	0,0,0	0,0,0	True	False
1676.162,8.822001,3000.944	0,-0.5917461,0,-0.8061244	air_rise	0,0,0	0,0,0	True	False
1676.403,8.990002,3000.993	0,-0.5686779,0,-0.8225604	air_rise	0,0,0	0,0,0	True	False
1676.653,9.150002,3001.051	0,-0.5479522,0,-0.8365096	air_rise	0,0,0	0,0,0	True	False
1676.911,9.302002,3001.117	0,-0.5293974,0,-0.848374	air_rise	0,0,0	0,0,0	True	False
1677.178,9.446002,3001.192	0,-0.5128337,0,-0.8584881	air_rise	0,0,0	0,0,0	True	False
1677.453,9.582002,3001.275	0,-0.4980817,0,-0.8671301	air_rise	0,0,0	0,0,0	True	False
1677.737,9.710002,3001.367	0,-0.4849687,0,-0.8745315	air_rise	0,0,0	0,0,0	True	False
1678.03,9.830002,3001.467	0,-0.4733307,0,-0.8808848	air_rise	0,0,0	0,0,0	True	False
1678.331,9.942002,3001.575	0,-0.4630153,0,-0.8863503	air_rise	0,0,0	0,0,0	True	False
1678.644,10.046,3001.684	0,-0.4538819,0,-0.8910618	air_rise	0,0,0	0,0,0	True	False
1678.969,10.142,3001.792	0,-0.4870956,0,-0.8733487	air_rise	0,0,0	0,0,0	True	False
1679.305,10.23,3001.901	0,-0.5158698,0,-0.856667	air_rise	0,0,0	0,0,0	True	False
1679.642,10.31,3002.009	0,-0.540798,0,-0.8411525	air_rise	0,0,0	0,0,0	True	False
1679.979,10.382,3002.117	0,-0.5624023,0,-0.8268638	air_rise	0,0,0	0,0,0	True	False
1680.316,10.446,3002.226	0,-0.5811377,0,-0.8138052	air_rise	0,0,0	0,0,0	True	False
1680.653,10.502,3002.334	0,-0.5973983,0,-0.8019447	air_rise	0,0,0	0,0,0	True	False
1680.99,10.55,3002.443	0,-0.6115237,0,-0.7912261	air_rise	0,0,0	0,0,0	True	False
1681.339,10.59,3002.551	0,-0.6238059,0,-0.7815793	air_rise	0,0,0	0,0,0	True	False
