-3999.46,9.98,-5409.641	0,0.9357023,0,0.3527907	run	0,0,0	0,0,0	False	False
-3999.41,9.98,-5409.819	0,0.950463,0,0.3108379	run	0,0,0	0,0,0	False	False
-3999.359,9.98,-5409.997	0,0.9609433,0,0.2767454	run	0,0,0	0,0,0	False	False
-3999.45,9.98,-5410.159	0,0.9845986,0,0.1748301	run	0,0,0	0,0,0	False	False
-3999.541,9.98,-5410.32	0,0.995881,0,0.09066994	run	0,0,0	0,0,0	False	False
-3999.631,9.98,-5410.482	0,0.9997532,0,0.02221619	run	0,0,0	0,0,0	False	False
-3999.722,9.98,-5410.644	0,0.9994566,0,-0.03296134	run	0,0,0	0,0,0	False	False
-3999.812,9.98,-5410.805	0,0.9970152,0,-0.07720578	run	0,0,0	0,0,0	False	False
-3999.903,9.98,-5410.967	0,0.9936425,0,-0.1125818	run	0,0,0	0,0,0	False	False
-3999.993,9.98,-5411.128	0,0.9900344,0,-0.140826	run	0,0,0	0,0,0	False	False
-4000.084,9.98,-5411.29	0,0.9865661,0,-0.1633627	run	0,0,0	0,0,0	False	False
-4000.175,9.98,-5411.452	0,0.98342,0,-0.1813428	run	0,0,0	0,0,0	False	False
-4000.265,9.98,-5411.613	0,0.9806659,0,-0.1956895	run	0,0,0	0,0,0	False	False
-4000.356,9.98,-5411.775	0,0.9783114,0,-0.20714	run	0,0,0	0,0,0	False	False
-4000.446,9.98,-5411.937	0,0.9763311,0,-0.2162815	run	0,0,0	0,0,0	False	False
-4000.537,9.98,-5412.098	0,0.9746851,0,-0.223582	run	0,0,0	0,0,0	False	False
-4000.627,9.98,-5412.26	0,0.973329,0,-0.2294137	run	0,0,0	0,0,0	False	False
-4000.718,9.98,-5412.421	0,0.9722189,0,-0.2340734	run	0,0,0	0,0,0	False	False
-4000.809,9.98,-5412.583	0,0.9713148,0,-0.2377974	run	0,0,0	0,0,0	False	False
-4000.758,9.98,-5412.761	0,0.9863379,0,-0.1647348	run	0,0,0	0,0,0	False	False
-4000.708,9.98,-5412.939	0,0.9944524,0,-0.1051879	run	0,0,0	0,0,0	False	False
-4000.658,9.98,-5413.118	0,0.9983714,0,-0.05705009	run	0,0,0	0,0,0	False	False
-4000.607,9.98,-5413.296	0,0.9998321,0,-0.0183271	run	0,0,0	0,0,0	False	False
-4000.557,9.98,-5413.474	0,0.999919,0,0.01273123	run	0,0,0	0,0,0	False	False
-4000.507,9.98,-5413.652	0,0.9992929,0,0.03759988	run	0,0,0	0,0,0	False	False
-4000.457,9.98,-5413.831	0,0.9983459,0,0.05749384	jump	0,0,0	0,0,0	False	False
-4000.406,9.98,-5414.009	0,0.9973025,0,0.07340068	jump	0,0,0	0,0,0	False	False
-4000.356,9.98,-5414.187	0,0.996285,0,0.08611687	jump	0,0,0	0,0,0	False	False
-4000.306,9.98,-5414.365	0,0.9953541,0,0.09628184	jump	0,0,0	0,0,0	False	False
-4000.255,9.98,-5414.543	0,0.9945346,0,0.1044077	jump	0,0,0	0,0,0	False	False
-4000.205,9.98,-5414.722	0,0.9938312,0,0.1109039	jump	0,0,0	0,0,0	False	False
-4000.154,10.132,-5414.905	0,0.9932378,0,0.1160977	jump	0,0,0	0,0,0	False	False
-4000.102,10.436,-5415.088	0,0.9927436,0,0.1202507	air_rise	0,0,0	0,0,0	False	False
-4000.051,10.732,-5415.271	0,0.9925002,0,0.1222434	air_rise	0,0,0	0,0,0	False	False
-3999.999,11.02,-5415.454	0,0.9922827,0,0.1239965	air_rise	0,0,0	0,0,0	False	False
-3999.948,11.3,-5415.637	0,0.9920887,0,0.125539	air_rise	0,0,0	0,0,0	False	False
-3999.896,11.572,-5415.82	0,0.991916,0,0.1268962	air_rise	0,0,0	0,0,0	False	False
-3999.844,11.836,-5416.003	0,0.9917625,0,0.1280903	air_rise	0,0,0	0,0,0	False	False
-3999.793,12.092,-5416.187	0,0.9916263,0,0.129141	air_rise	0,0,0	0,0,0	False	False
-3999.741,12.34,-5416.37	0,0.9915054,0,0.1300654	air_rise	0,0,0	0,0,0	False	False
-3999.69,12.58,-5416.553	0,0.9913984,0,0.1308789	air_rise	0,0,0	0,0,0	False	False
-3999.638,12.812,-5416.736	0,0.9913037,0,0.1315946	air_rise	0,0,0	0,0,0	False	False
-3999.587,13.036,-5416.919	0,0.9912198,0,0.1322244	air_rise	0,0,0	0,0,0	False	False
-3999.535,13.252,-5417.102	0,0.9911457,0,0.1327786	air_rise	0,0,0	0,0,0	True	False
-3999.484,13.46,-5417.297	0,0.9910803,0,0.1332663	air_rise	0,0,0	0,0,0	True	False
-3999.432,13.66,-5417.504	0,0.993089,0,0.1173645	air_rise	0,0,0	0,0,0	True	False
-3999.381,13.852,-5417.723	0,0.9945925,0,0.1038542	air_rise	0,0,0	0,0,0	True	False
-3999.329,14.036,-5417.954	0,0.9957643,0,0.09194297	air_rise	0,0,0	0,0,0	True	False
-3999.277,14.212,-5418.196	0,0.9966778,0,0.08144591	air_rise	0,0,0	0,0,0	True	False
-3999.225,14.38,-5418.451	0,0.9973903,0,0.07219811	air_rise	0,0,0	0,0,0	True	False
-3999.173,14.54,-5418.718	0,0.9979466,0,0.06405291	air_rise	0,0,0	0,0,0	True	False
-3999.121,14.692,-5418.997	0,0.998381,0,0.05688024	air_rise	0,0,0	0,0,0	True	False
-3999.068,14.836,-5419.288	0,0.9987208,0,0.05056494	air_rise	0,0,0	0,0,0	True	False
-3999.016,14.972,-5419.591	0,0.9989868,0,0.04500517	wallrun	0,0,0	0,0,0	False	False
-3998.989,15.01661,-5419.535	0,0.9991953,0,0.04011099	wallrun	0,0,0	0,0,0	False	False
