-4015.546,14.38,-5414.655	0,-0.6976601,0,-0.716429	air_rise	0,0,0	0,0,0	True	False
-4015.27,14.54,-5414.654	0,-0.6686102,0,-0.7436131	air_rise	0,0,0	0,0,0	True	False
-4014.984,14.692,-5414.645	0,-0.6420466,0,-0.7666656	air_rise	0,0,0	0,0,0	True	False
-4014.689,14.836,-5414.628	0,-0.6179264,0,-0.786236	air_rise	0,0,0	0,0,0	True	False
-4014.394,14.972,-5414.611	0,-0.5961462,0,-0.8028759	air_rise	0,0,0	0,0,0	True	False
-4014.099,15.1,-5414.595	0,-0.5765665,0,-0.8170502	air_rise	0,0,0	0,0,0	True	False
-4013.804,15.22,-5414.578	0,-0.5590283,0,-0.8291487	air_rise	0,0,0	0,0,0	True	False
-4013.509,15.332,-5414.562	0,-0.5433642,0,-0.8394971	air_rise	0,0,0	0,0,0	True	False
-4013.214,15.436,-5414.545	0,-0.5294073,0,-0.8483678	air_rise	0,0,0	0,0,0	True	False
-4012.91,15.532,-5414.521	0,-0.5169958,0,-0.855988	air_rise	0,0,0	0,0,0	True	False
-4012.597,15.62,-5414.488	0,-0.5059762,0,-0.8625475	air_rise	0,0,0	0,0,0	True	False
-4012.274,15.7,-5414.448	0,-0.4962055,0,-0.8682051	air_rise	0,0,0	0,0,0	True	False
-4011.942,15.772,-5414.4	0,-0.4875519,0,-0.8730941	air_rise	0,0,0	0,0,0	True	False
-4011.601,15.836,-5414.345	0,-0.4798946,0,-0.8773261	air_rise	0,0,0	0,0,0	True	False
-4011.26,15.892,-5414.29	0,-0.4731244,0,-0.8809956	air_rise	0,0,0	0,0,0	True	False
-4010.919,15.94,-5414.235	0,-0.4671424,0,-0.8841821	air_rise	0,0,0	0,0,0	True	False
-4010.578,15.98001,-5414.18	0,-0.4618598,0,-0.8869529	air_rise	0,0,0	0,0,0	True	False
-4010.237,16.012,-5414.125	0,-0.4571971,0,-0.8893654	air_rise	0,0,0	0,0,0	True	False
-4009.887,16.03601,-5414.062	0,0.4226184,0,0.9063077	dash	0,0,0	0,0,0	False	True
-4008.924,16.05201,-5413.484	0,0.4226184,0,0.9063077	dash	0,0,0	0,0,0	False	False
-4007.995,16.05945,-5412.927	0,0.4226184,0,0.9063077	dash	0,0,0	0,0,0	False	False
-4007.087,16.05872,-5412.383	0,0.4226184,0,0.9063077	dash	0,0,0	0,0,0	False	False
-4006.211,16.05001,-5411.858	0,0.4226184,0,0.9063077	dash	0,0,0	0,0,0	False	False
-4005.367,16.03362,-5411.353	0,0.4226184,0,0.9063077	dash	0,0,0	0,0,0	False	False
-4004.551,16.00979,-5410.864	0,0.4226184,0,0.9063077	dash	0,0,0	0,0,0	False	False
-4003.764,15.97877,-5410.392	0,0.4226184,0,0.9063077	dash	0,0,0	0,0,0	False	False
-4003.004,15.94084,-5409.936	0,0.4226184,0,0.9063077	dash	0,0,0	0,0,0	False	False
-4002.271,15.89624,-5409.497	0,0.4226184,0,0.9063077	dash	0,0,0	0,0,0	False	False
-4001.563,15.84523,-5409.073	0,0.4226184,0,0.9063077	dash	0,0,0	0,0,0	False	False
-4000.881,15.78796,-5408.663	0,0.4226184,0,0.9063077	dash	0,0,0	0,0,0	False	False
-4000.222,15.72474,-5408.268	0,0.4226184,0,0.9063077	dash	0,0,0	0,0,0	False	False
-3999.586,15.65567,-5407.887	0,0.4226184,0,0.9063077	dash	0,0,0	0,0,0	False	False
-3998.972,15.58101,-5407.519	0,0.4226184,0,0.9063077	dash	0,0,0	0,0,0	False	False
-3998.379,15.50094,-5407.163	0,0.4226184,0,0.9063077	dash	0,0,0	0,0,0	False	False
-3997.801,15.41483,-5406.816	0,0.4226184,0,0.9063077	dash	0,0,0	0,0,0	False	False
-3997.243,15.32381,-5406.482	0,0.4226184,0,0.9063077	dash	0,0,0	0,0,0	False	False
-3996.704,15.22777,-5406.159	0,0.4226184,0,0.9063077	dash	0,0,0	0,0,0	False	False
-3996.184,15.12713,-5405.848	0,0.4226184,0,0.9063077	dash	0,0,0	0,0,0	False	False
-3995.682,15.02196,-5405.546	0,0.4226184,0,0.9063077	dash	0,0,0	0,0,0	False	False
-3995.198,14.91245,-5405.256	0,0.4226184,0,0.9063077	dash	0,0,0	0,0,0	False	False
-3994.73,14.79876,-5404.976	0,0.4226184,0,0.9063077	dash	0,0,0	0,0,0	False	False
-3994.279,14.6811,-5404.705	0,0.4226184,0,0.9063077	dash	0,0,0	0,0,0	False	False
-3993.843,14.55955,-5404.444	0,0.4226184,0,0.9063077	dash	0,0,0	0,0,0	False	False
-3993.423,14.43434,-5404.192	0,0.4226184,0,0.9063077	stand_levi	0,0,0	0,0,0	False	False
-3993.008,14.30252,-5403.943	0,0.4226184,0,0.9063077	stand_levi	0,0,0	0,0,0	False	False
-3992.593,14.1627,-5403.694	0,0.4226184,0,0.9063077	stand_levi	0,0,0	0,0,0	False	False
-3992.177,14.01487,-5403.445	0,0.4226184,0,0.9063077	air2	0,0,0	0,0,0	False	False
-3991.762,13.85905,-5403.196	0,0.4226184,0,0.9063077	air2	0,0,0	0,0,0	False	False
-3991.347,13.69523,-5402.947	0,0.4226184,0,0.9063077	air2	0,0,0	0,0,0	True	False
-3990.932,13.52341,-5402.698	0,0.4226184,0,0.9063077	air2	0,0,0	0,0,0	True	False
-3990.516,13.34359,-5402.449	0,0.4226184,0,0.9063077	air2	0,0,0	0,0,0	True	False
-3990.092,13.15576,-5402.192	0,0.4226184,0,0.9063077	air2	0,0,0	0,0,0	True	False
-3989.658,12.95994,-5401.928	0,0.4226184,0,0.9063077	air2	0,0,0	0,0,0	True	False
-3989.216,12.75612,-5401.656	0,0.4226184,0,0.9063077	air2	0,0,0	0,0,0	True	False
-3988.764,12.5443,-5401.376	0,0.4226184,0,0.9063077	air2	0,0,0	0,0,0	True	False
-3988.302,12.32448,-5401.089	0,0.4226184,0,0.9063077	air2	0,0,0	0,0,0	True	False
-3987.832,12.09665,-5400.793	0,0.4226184,0,0.9063077	air2	0,0,0	0,0,0	False	False
-3987.362,11.86083,-5400.498	0,0.4226184,0,0.9063077	air2	0,0,0	0,0,0	False	False
-3986.891,11.61701,-5400.203	0,0.4226184,0,0.9063077	air2	0,0,0	0,0,0	False	False
-3986.421,11.36519,-5399.907	0,0.4226184,0,0.9063077	air2	0,0,0	0,0,0	False	False
-3985.95,11.10536,-5399.612	0,0.4226184,0,0.9063077	air2	0,0,0	0,0,0	False	False
-3985.48,10.83754,-5399.316	0,0.4226184,0,0.9063077	air2	0,0,0	0,0,0	False	False
