10.65656,-0.01993555,-590.9634	0,-0.9999976,0,-0.002193125	run	0,0,0	0,0,0	False	False
10.85176,-0.01993769,-590.9624	0,-0.9885764,0,-0.1507207	run	0,0,0	0,0,0	False	False
11.0259,-0.01993644,-591.135	0,-0.9801099,0,-0.1984557	run	0,0,0	0,0,0	False	False
11.20004,-0.01993823,-591.3076	0,-0.9716503,0,-0.2364228	run	0,0,0	0,0,0	False	False
11.37417,-0.01993698,-591.4802	0,-0.9638079,0,-0.2665976	run	0,0,0	0,0,0	False	False
11.54831,-0.01993877,-591.6528	0,-0.9568505,0,-0.2905807	run	0,0,0	0,0,0	False	False
11.72245,-0.01993752,-591.8254	0,-0.95085,0,-0.3096519	run	0,0,0	0,0,0	False	False
11.89658,-0.0199393,-591.998	0,-0.9457733,0,-0.3248276	run	0,0,0	0,0,0	False	False
12.07072,-0.01993799,-592.1707	0,-0.9415361,0,-0.3369122	run	0,0,0	0,0,0	False	False
12.24486,-0.01993674,-592.3433	0,-0.9380345,0,-0.346542	run	0,0,0	0,0,0	False	False
12.41899,-0.01993853,-592.5159	0,-0.9351618,0,-0.3542208	run	0,0,0	0,0,0	False	False
12.59313,-0.01993722,-592.6885	0,-0.9328183,0,-0.3603472	run	0,0,0	0,0,0	False	False
12.76727,-0.01993901,-592.8611	0,-0.9309144,0,-0.3652374	run	0,0,0	0,0,0	False	False
12.9414,-0.01993698,-593.0337	0,-0.9293728,0,-0.3691425	run	0,0,0	0,0,0	False	False
13.11554,-0.01993805,-593.2063	0,-0.9281278,0,-0.3722619	run	0,0,0	0,0,0	False	False
13.28968,-0.01993603,-593.3789	0,-0.9271241,0,-0.3747545	run	0,0,0	0,0,0	False	False
13.46381,-0.0199371,-593.5515	0,-0.9263164,0,-0.3767466	run	0,0,0	0,0,0	False	False
13.63795,-0.01993817,-593.7241	0,-0.9256671,0,-0.3783391	run	0,0,0	0,0,0	False	False
13.81209,-0.01993614,-593.8967	0,-0.9251457,0,-0.3796122	run	0,0,0	0,0,0	False	False
13.98622,-0.01993722,-594.0693	0,-0.9247273,0,-0.3806302	run	0,0,0	0,0,0	False	False
14.16036,-0.01993829,-594.2419	0,-0.9243919,0,-0.3814443	run	0,0,0	0,0,0	False	False
14.3345,-0.01993626,-594.4146	0,-0.9241229,0,-0.3820954	run	0,0,0	0,0,0	False	False
